timestamp,ear,yaw,pitch,roll,gaze_h,gaze_v,attention_score,label
11:34:44,0.4253,136.70,65.45,-44.75,0.3370,0.3996,25.0,DISTRACTED
11:34:44,0.4456,136.36,65.49,-45.42,0.3767,0.4074,25.0,DISTRACTED
11:34:44,0.4622,136.92,65.67,-44.40,0.4102,0.3899,26.9,DISTRACTED
11:34:44,0.4562,136.82,65.82,-44.80,0.3598,0.4034,25.0,DISTRACTED
11:34:44,0.4458,137.02,65.74,-44.74,0.3713,0.4149,25.0,DISTRACTED
11:34:44,0.4434,135.36,66.39,-46.54,0.3373,0.4196,25.0,DISTRACTED
11:34:44,0.4481,136.47,66.38,-44.36,0.3563,0.4209,25.0,DISTRACTED
11:34:44,0.4514,136.76,65.41,-44.01,0.3575,0.3660,25.0,DISTRACTED
11:34:44,0.4432,137.05,65.19,-43.69,0.3697,0.4073,25.0,DISTRACTED
11:34:44,0.4439,136.93,65.36,-44.06,0.3560,0.3432,25.0,DISTRACTED
11:34:44,0.4421,136.58,65.40,-45.31,0.3533,0.3835,25.0,DISTRACTED
11:34:44,0.4407,136.90,65.68,-44.58,0.3760,0.3944,25.0,DISTRACTED
11:34:44,0.4392,136.70,65.26,-44.62,0.3820,0.3615,25.0,DISTRACTED
11:34:44,0.4381,136.66,65.62,-44.62,0.3765,0.3955,25.0,DISTRACTED
11:34:44,0.4407,136.99,65.62,-43.62,0.3456,0.4336,25.0,DISTRACTED
11:34:44,0.4522,138.08,65.85,-43.07,0.3603,0.4603,25.8,DISTRACTED
11:34:44,0.4319,136.47,66.07,-45.95,0.3308,0.5446,25.0,DISTRACTED
11:34:44,0.4434,136.39,65.42,-45.89,0.3498,0.3753,25.0,DISTRACTED
11:34:44,0.4467,136.61,65.89,-45.17,0.3690,0.3867,25.0,DISTRACTED
11:34:44,0.4406,136.96,65.56,-44.30,0.3556,0.3411,25.0,DISTRACTED
11:34:44,0.4287,137.76,65.36,-43.87,0.3709,0.4590,29.0,DISTRACTED
11:34:45,0.4420,137.77,65.01,-44.73,0.3653,0.4250,25.0,DISTRACTED
11:34:45,0.4318,137.61,65.39,-44.67,0.3394,0.4555,25.0,DISTRACTED
11:34:45,0.4321,137.76,65.29,-44.28,0.3367,0.4511,25.0,DISTRACTED
11:34:45,0.4228,137.63,65.06,-44.47,0.3121,0.5030,25.0,DISTRACTED
11:34:45,0.4232,138.25,64.96,-44.21,0.3277,0.4355,25.0,DISTRACTED
11:34:45,0.4378,138.40,64.63,-44.46,0.3376,0.4494,25.0,DISTRACTED
11:34:45,0.4184,138.87,64.62,-43.91,0.3054,0.5310,25.0,DISTRACTED
11:34:45,0.4090,139.25,65.24,-43.24,0.3418,0.6170,25.0,DISTRACTED
11:34:45,0.4224,139.76,65.24,-43.48,0.3447,0.5882,25.0,DISTRACTED
11:34:45,0.4192,139.73,65.58,-43.16,0.3077,0.6042,25.0,DISTRACTED
11:34:45,0.4065,140.79,64.64,-42.56,0.3178,0.6529,25.0,DISTRACTED
11:34:45,0.4006,140.44,64.11,-43.14,0.3318,0.5377,25.0,DISTRACTED
11:34:45,0.3953,140.44,63.84,-43.10,0.3465,0.5504,25.0,DISTRACTED
11:34:45,0.3974,140.30,63.89,-42.94,0.3599,0.5544,25.0,DISTRACTED
11:34:45,0.4006,140.47,64.12,-42.87,0.3457,0.5902,25.0,DISTRACTED
11:34:45,0.3985,141.04,64.44,-42.53,0.3361,0.6500,25.0,DISTRACTED
11:34:45,0.4050,141.07,64.34,-42.06,0.3332,0.6647,25.0,DISTRACTED
11:34:45,0.4096,141.39,64.34,-41.66,0.3247,0.6796,25.0,DISTRACTED
11:34:45,0.4082,141.44,64.49,-41.69,0.3494,0.6773,25.0,DISTRACTED
11:34:45,0.4205,142.12,64.74,-40.87,0.3600,0.6884,25.0,DISTRACTED
11:34:45,0.4275,142.71,64.83,-40.15,0.3376,0.6833,25.0,DISTRACTED
11:34:45,0.4317,141.62,65.23,-40.91,0.3197,0.6939,25.0,DISTRACTED
11:34:45,0.4231,141.77,65.07,-41.29,0.2985,0.6895,25.0,DISTRACTED
11:34:45,0.4151,142.77,64.78,-40.12,0.3153,0.6849,25.0,DISTRACTED
11:34:45,0.4153,141.64,65.09,-40.80,0.2965,0.6925,25.0,DISTRACTED
11:34:45,0.4104,141.95,64.91,-41.01,0.3043,0.6865,25.0,DISTRACTED
11:34:45,0.4088,141.98,65.58,-40.90,0.3053,0.6819,25.0,DISTRACTED
11:34:45,0.4149,141.85,65.72,-41.09,0.3251,0.6954,25.0,DISTRACTED
11:34:45,0.4153,142.14,65.00,-40.93,0.3159,0.6957,25.0,DISTRACTED
11:34:45,0.4156,142.30,65.03,-40.74,0.3194,0.6940,25.0,DISTRACTED
11:34:45,0.4174,142.21,65.20,-40.72,0.3225,0.6937,25.0,DISTRACTED
11:34:45,0.4202,140.98,65.49,-42.19,0.3614,0.6688,25.0,DISTRACTED
11:34:45,0.4031,140.88,64.87,-41.81,0.3588,0.6792,25.0,DISTRACTED
11:34:45,0.3811,140.62,65.16,-42.78,0.3259,0.6797,25.0,DISTRACTED
11:34:45,0.3998,140.69,65.00,-43.06,0.3875,0.6750,25.0,DISTRACTED
11:34:45,0.3878,140.03,64.81,-44.30,0.3608,0.5518,25.0,DISTRACTED
11:34:45,0.3939,139.89,64.95,-44.31,0.3749,0.4624,30.6,DISTRACTED
11:34:45,0.4099,139.60,64.35,-43.66,0.3687,0.5292,29.3,DISTRACTED
11:34:46,0.4013,139.35,64.45,-44.33,0.3034,0.5824,25.0,DISTRACTED
11:34:46,0.4075,139.68,64.55,-42.48,0.3356,0.5533,25.0,DISTRACTED
11:34:46,0.4031,139.78,64.62,-42.21,0.3127,0.5521,25.0,DISTRACTED
11:34:46,0.4016,140.21,64.23,-41.74,0.3654,0.6115,25.0,DISTRACTED
11:34:46,0.4195,137.85,65.15,-44.33,0.3613,0.6010,25.0,DISTRACTED
11:34:46,0.4041,138.39,64.32,-44.38,0.3346,0.5566,25.0,DISTRACTED
11:34:46,0.3974,138.46,64.14,-44.38,0.3438,0.4981,25.0,DISTRACTED
11:34:46,0.4035,137.91,64.39,-44.68,0.3256,0.5328,25.0,DISTRACTED
11:34:46,0.4020,138.62,64.55,-44.00,0.3995,0.4742,39.3,DISTRACTED
11:34:46,0.4371,136.69,65.88,-45.06,0.3964,0.5199,38.8,DISTRACTED
11:34:46,0.4223,136.02,65.52,-44.94,0.3803,0.4536,31.3,DISTRACTED
11:34:46,0.4405,135.76,64.97,-44.93,0.3317,0.4044,25.0,DISTRACTED
11:34:46,0.4454,135.57,65.56,-45.03,0.3262,0.3958,25.0,DISTRACTED
11:34:46,0.4372,135.41,66.17,-45.11,0.3731,0.4595,29.8,DISTRACTED
11:34:46,0.4392,135.50,65.82,-44.65,0.3934,0.3295,25.0,DISTRACTED
11:34:46,0.4371,135.54,65.85,-45.23,0.4126,0.3215,25.0,DISTRACTED
11:34:46,0.4919,134.68,67.30,-44.91,0.4067,0.3054,25.0,DISTRACTED
11:34:46,0.4860,132.48,67.77,-47.00,0.4513,0.4207,42.8,DISTRACTED
11:34:46,0.5021,131.41,67.41,-48.68,0.3789,0.3261,25.0,DISTRACTED
11:34:46,0.5037,131.95,67.27,-46.85,0.4226,0.3780,26.1,DISTRACTED
11:34:46,0.5097,132.26,67.12,-46.58,0.4372,0.3668,25.2,DISTRACTED
11:34:46,0.4823,133.28,66.66,-44.99,0.4048,0.3280,25.0,DISTRACTED
11:34:46,0.4867,132.39,66.88,-45.82,0.4156,0.3731,25.0,DISTRACTED
11:34:46,0.4870,132.31,67.24,-46.36,0.4248,0.4191,37.1,DISTRACTED
11:34:46,0.4869,132.25,67.14,-46.38,0.4226,0.3977,31.4,DISTRACTED
11:34:46,0.4926,132.48,67.33,-46.27,0.4253,0.4014,32.8,DISTRACTED
11:34:46,0.4627,131.08,67.15,-46.18,0.4687,0.4133,43.1,DISTRACTED
11:34:46,0.4871,128.98,67.28,-48.43,0.4044,0.3656,25.0,DISTRACTED
11:34:46,0.4973,129.71,68.05,-46.96,0.4541,0.3338,25.0,DISTRACTED
11:34:46,0.4997,129.94,67.54,-47.09,0.4560,0.2995,25.0,DISTRACTED
11:34:46,0.4926,130.39,67.32,-46.44,0.5059,0.3373,25.0,DISTRACTED
11:34:46,0.5217,131.38,67.80,-45.97,0.4885,0.4492,55.0,DISTRACTED
11:34:46,0.4956,132.14,66.87,-46.32,0.5044,0.4037,41.7,DISTRACTED
11:34:46,0.5148,131.15,67.16,-46.46,0.4283,0.3817,28.1,DISTRACTED
11:34:46,0.5131,129.87,67.88,-48.16,0.4294,0.4332,41.4,DISTRACTED
11:34:46,0.4972,130.62,67.58,-47.61,0.4309,0.4466,44.7,DISTRACTED
11:34:46,0.4852,132.31,67.48,-43.16,0.4988,0.4437,54.7,DISTRACTED
11:34:46,0.5071,131.35,67.77,-44.26,0.4678,0.4273,47.2,DISTRACTED
11:34:46,0.5127,131.35,67.83,-45.67,0.4978,0.4307,50.5,DISTRACTED
11:34:46,0.4733,131.41,67.52,-46.39,0.4825,0.5154,55.0,DISTRACTED
11:34:47,0.4737,131.56,67.40,-45.46,0.4738,0.5524,54.0,DISTRACTED
11:34:47,0.4414,129.51,67.72,-45.92,0.4150,0.4500,41.0,DISTRACTED
11:34:47,0.4298,131.04,67.85,-45.03,0.5169,0.4223,47.2,DISTRACTED
11:34:47,0.4422,134.04,66.62,-41.30,0.5522,0.6652,25.0,DISTRACTED
11:34:47,0.4756,131.29,67.55,-45.97,0.4350,0.4136,37.9,DISTRACTED
11:34:47,0.4308,129.85,66.98,-47.41,0.3945,0.6157,25.0,DISTRACTED
11:34:47,0.4491,128.77,66.57,-48.43,0.4020,0.4394,35.6,DISTRACTED
11:34:47,0.4169,128.20,66.79,-49.56,0.3777,0.6206,25.0,DISTRACTED
11:34:47,0.4170,127.72,66.52,-49.72,0.3965,0.5171,38.9,DISTRACTED
11:34:47,0.4324,125.65,67.00,-51.55,0.3201,0.5362,25.0,DISTRACTED
11:34:47,0.4150,127.03,67.38,-50.04,0.4057,0.5930,30.0,DISTRACTED
11:34:47,0.4307,128.61,67.80,-48.39,0.3908,0.5945,26.1,DISTRACTED
11:34:47,0.4239,128.68,65.93,-46.48,0.3908,0.6316,25.0,DISTRACTED
11:34:47,0.4285,130.36,64.60,-46.77,0.3982,0.6435,25.0,DISTRACTED
11:34:47,0.4206,131.17,63.65,-46.21,0.3955,0.6726,25.0,DISTRACTED
11:34:47,0.4103,131.25,63.39,-45.53,0.4730,0.5224,55.0,DISTRACTED
11:34:47,0.3941,130.83,62.04,-46.92,0.3838,0.3901,25.0,DISTRACTED
11:34:47,0.4221,132.51,62.65,-46.43,0.4075,0.5336,41.1,DISTRACTED
11:34:47,0.4031,131.86,62.83,-47.00,0.3201,0.6892,25.0,DISTRACTED
11:34:47,0.3693,131.52,64.10,-47.96,0.2840,0.6787,25.0,DISTRACTED
11:34:47,0.3666,132.49,63.46,-45.97,0.3331,0.6816,25.0,DISTRACTED
11:34:47,0.4128,133.07,63.11,-46.21,0.4260,0.5307,47.0,DISTRACTED
11:34:47,0.4064,132.85,63.08,-47.57,0.2516,0.6745,25.0,DISTRACTED
11:34:47,0.3670,133.08,63.98,-49.24,0.2995,0.6936,25.0,DISTRACTED
11:34:47,0.3977,132.98,63.47,-48.73,0.2815,0.6824,25.0,DISTRACTED
11:34:47,0.4038,132.45,64.23,-49.79,0.3002,0.6791,25.0,DISTRACTED
11:34:47,0.3867,133.72,63.35,-48.45,0.3108,0.6662,25.0,DISTRACTED
11:34:47,0.3985,133.53,62.97,-48.26,0.3142,0.6767,25.0,DISTRACTED
11:34:47,0.3819,133.83,63.59,-49.29,0.3268,0.6709,25.0,DISTRACTED
11:34:47,0.3903,133.83,63.84,-48.79,0.3239,0.6765,25.0,DISTRACTED
11:34:47,0.3793,134.26,62.73,-48.11,0.3118,0.6699,25.0,DISTRACTED
11:34:47,0.3810,134.79,63.61,-48.04,0.3236,0.6722,25.0,DISTRACTED
11:34:47,0.3795,134.69,62.71,-48.53,0.2825,0.6746,25.0,DISTRACTED
11:34:47,0.3920,135.25,62.53,-49.03,0.2939,0.6861,25.0,DISTRACTED
11:34:47,0.3701,134.65,61.49,-49.34,0.3029,0.6834,25.0,DISTRACTED
11:34:47,0.3874,135.33,62.22,-48.26,0.3332,0.6794,25.0,DISTRACTED
11:34:47,0.3745,134.97,61.36,-48.54,0.3089,0.6838,25.0,DISTRACTED
11:34:47,0.3788,133.68,62.02,-50.28,0.2548,0.6864,25.0,DISTRACTED
11:34:47,0.3878,134.99,61.63,-48.43,0.3250,0.6902,25.0,DISTRACTED
11:34:47,0.3821,134.95,61.28,-48.00,0.3350,0.6866,25.0,DISTRACTED
11:34:48,0.3841,135.72,61.86,-47.75,0.3154,0.6751,25.0,DISTRACTED
11:34:48,0.3816,134.64,61.38,-48.49,0.3281,0.6869,25.0,DISTRACTED
11:34:48,0.3749,134.32,61.33,-48.17,0.2971,0.6813,25.0,DISTRACTED
11:34:48,0.3768,135.80,62.22,-47.41,0.2872,0.6753,25.0,DISTRACTED
11:34:48,0.3895,134.55,61.31,-47.37,0.2862,0.6891,25.0,DISTRACTED
11:34:48,0.3865,135.47,62.35,-47.44,0.2919,0.6729,25.0,DISTRACTED
11:34:48,0.3860,134.54,61.44,-47.28,0.3007,0.6815,25.0,DISTRACTED
11:34:48,0.3938,135.31,62.94,-48.36,0.2517,0.6747,25.0,DISTRACTED
11:34:48,0.4037,134.48,61.60,-47.81,0.2791,0.6835,25.0,DISTRACTED
11:34:48,0.3886,135.33,62.89,-48.68,0.2844,0.6717,25.0,DISTRACTED
11:34:48,0.4160,134.71,62.09,-47.33,0.2905,0.6764,25.0,DISTRACTED
11:34:48,0.3774,135.36,62.35,-47.44,0.2906,0.6748,25.0,DISTRACTED
11:34:48,0.4028,134.22,62.44,-47.94,0.3030,0.6930,25.0,DISTRACTED
11:34:48,0.3910,135.39,62.75,-47.60,0.2859,0.6712,25.0,DISTRACTED
11:34:48,0.3901,133.94,61.88,-48.78,0.2934,0.6846,25.0,DISTRACTED
11:34:48,0.4100,135.27,62.97,-48.64,0.3071,0.6780,25.0,DISTRACTED
11:34:48,0.3903,133.39,61.77,-49.60,0.3183,0.6839,25.0,DISTRACTED
11:34:48,0.3967,135.12,62.91,-48.59,0.3124,0.6949,25.0,DISTRACTED
11:34:48,0.4191,133.05,63.21,-50.53,0.2749,0.6882,25.0,DISTRACTED
11:34:48,0.4027,133.57,63.25,-50.24,0.2756,0.6848,25.0,DISTRACTED
11:34:48,0.4084,133.88,63.46,-49.77,0.2684,0.6731,25.0,DISTRACTED
11:34:48,0.4379,134.30,62.82,-48.12,0.2885,0.6829,25.0,DISTRACTED
11:34:48,0.4022,133.33,62.75,-49.37,0.3492,0.6866,25.0,DISTRACTED
11:34:48,0.4147,134.29,63.52,-49.94,0.2993,0.6825,25.0,DISTRACTED
11:34:48,0.4310,132.93,62.97,-50.98,0.2522,0.6902,25.0,DISTRACTED
11:34:48,0.4021,133.03,64.05,-51.00,0.2863,0.6796,25.0,DISTRACTED
11:34:48,0.4053,133.15,63.32,-51.71,0.2421,0.6756,25.0,DISTRACTED
11:34:48,0.3749,133.46,63.79,-50.97,0.2972,0.6738,25.0,DISTRACTED
11:34:48,0.3795,134.14,62.99,-49.85,0.2904,0.6891,25.0,DISTRACTED
11:34:48,0.3968,134.19,63.47,-49.20,0.2771,0.6758,25.0,DISTRACTED
11:34:48,0.4323,134.67,63.62,-47.72,0.2834,0.6837,25.0,DISTRACTED
11:34:48,0.4318,134.51,63.21,-48.51,0.2761,0.6834,25.0,DISTRACTED
11:34:48,0.4197,134.16,63.30,-47.45,0.2947,0.6841,25.0,DISTRACTED
11:34:48,0.3880,132.89,63.38,-49.06,0.2942,0.6699,25.0,DISTRACTED
11:34:48,0.3914,134.66,63.74,-47.64,0.3023,0.6697,25.0,DISTRACTED
11:34:48,0.4023,133.12,64.19,-49.10,0.2785,0.6620,25.0,DISTRACTED
11:34:48,0.4221,133.32,63.97,-48.94,0.2578,0.6825,25.0,DISTRACTED
11:34:48,0.4017,132.84,63.39,-47.36,0.3000,0.6674,25.0,DISTRACTED
11:34:48,0.4135,132.73,63.43,-47.79,0.2971,0.6595,25.0,DISTRACTED
11:34:49,0.4320,132.83,63.71,-47.58,0.2860,0.6617,25.0,DISTRACTED
11:34:49,0.4419,132.56,64.47,-48.00,0.2788,0.6570,25.0,DISTRACTED
11:34:49,0.4465,133.44,63.49,-46.97,0.2823,0.6636,25.0,DISTRACTED
11:34:49,0.4477,133.74,64.06,-46.32,0.2693,0.6759,25.0,DISTRACTED
11:34:49,0.4420,133.46,63.99,-46.73,0.2466,0.6628,25.0,DISTRACTED
11:34:49,0.4247,134.34,63.50,-45.98,0.2879,0.6660,25.0,DISTRACTED
11:34:49,0.4323,133.78,63.14,-46.43,0.2971,0.6386,25.0,DISTRACTED
11:34:49,0.4325,134.19,63.60,-46.70,0.2648,0.6739,25.0,DISTRACTED
11:34:49,0.4347,134.18,63.91,-46.83,0.2699,0.6717,25.0,DISTRACTED
11:34:49,0.4292,134.20,64.06,-46.49,0.2735,0.6687,25.0,DISTRACTED
11:34:49,0.4474,134.77,63.22,-45.39,0.2615,0.6611,25.0,DISTRACTED
11:34:49,0.4406,134.29,63.92,-46.09,0.2598,0.6675,25.0,DISTRACTED
11:34:49,0.4391,134.02,63.74,-46.26,0.2544,0.6678,25.0,DISTRACTED
11:34:49,0.4311,134.17,64.09,-46.22,0.2517,0.6653,25.0,DISTRACTED
11:34:49,0.4154,135.72,63.13,-45.48,0.2634,0.6585,25.0,DISTRACTED
11:34:49,0.4240,137.77,63.64,-43.27,0.2573,0.6556,25.0,DISTRACTED
11:34:49,0.4152,136.59,62.85,-44.77,0.2780,0.6092,25.0,DISTRACTED
11:34:49,0.4043,137.17,63.99,-44.41,0.2888,0.6593,25.0,DISTRACTED
11:34:49,0.4473,137.22,63.65,-43.37,0.2522,0.6640,25.0,DISTRACTED
11:34:49,0.4023,136.08,63.57,-43.39,0.3068,0.6706,25.0,DISTRACTED
11:34:49,0.3918,136.52,64.04,-42.97,0.3120,0.6666,25.0,DISTRACTED
11:34:49,0.4018,135.86,64.51,-43.90,0.3049,0.6664,25.0,DISTRACTED
11:34:49,0.4059,136.31,64.61,-43.45,0.3138,0.6646,25.0,DISTRACTED
11:34:49,0.3568,136.28,63.99,-43.13,0.3178,0.6759,25.0,DISTRACTED
11:34:49,0.3499,137.28,63.66,-42.06,0.3578,0.6633,25.0,DISTRACTED
11:34:49,0.3443,136.81,63.49,-42.62,0.3296,0.6598,25.0,DISTRACTED
11:34:49,0.2972,137.86,63.97,-42.28,0.2985,0.6860,24.8,DISTRACTED
11:34:49,0.3896,136.65,63.45,-43.09,0.2855,0.6134,25.0,DISTRACTED
11:34:49,0.3784,137.69,64.87,-42.64,0.2725,0.6666,25.0,DISTRACTED
11:34:49,0.4235,135.93,64.69,-44.17,0.2611,0.6773,25.0,DISTRACTED
11:34:49,0.4119,136.99,65.51,-43.59,0.2865,0.6853,25.0,DISTRACTED
11:34:49,0.4362,136.37,65.05,-43.93,0.2867,0.6725,25.0,DISTRACTED
11:34:49,0.4335,137.35,65.93,-42.74,0.2897,0.6689,25.0,DISTRACTED
11:34:49,0.4484,136.20,65.02,-44.14,0.2663,0.6706,25.0,DISTRACTED
11:34:49,0.4151,138.39,65.44,-42.52,0.3011,0.6607,25.0,DISTRACTED
11:34:49,0.4507,137.16,64.91,-44.04,0.2814,0.6660,25.0,DISTRACTED
11:34:49,0.4233,137.76,65.76,-43.36,0.2917,0.6591,25.0,DISTRACTED
11:34:49,0.4638,136.77,64.51,-44.06,0.2692,0.6643,25.0,DISTRACTED
11:34:50,0.4083,138.10,65.07,-42.42,0.3102,0.6647,25.0,DISTRACTED
11:34:50,0.4474,136.73,64.66,-43.68,0.2999,0.6483,25.0,DISTRACTED
11:34:50,0.4252,138.04,65.43,-42.65,0.3089,0.6609,25.0,DISTRACTED
11:34:50,0.4541,137.61,64.15,-43.07,0.2678,0.6576,25.0,DISTRACTED
11:34:50,0.4329,136.20,64.31,-45.31,0.2552,0.6090,25.0,DISTRACTED
11:34:50,0.4244,138.72,65.27,-41.95,0.2947,0.6651,25.0,DISTRACTED
11:34:50,0.4487,136.46,64.67,-44.73,0.2607,0.6605,25.0,DISTRACTED
11:34:50,0.4573,138.86,65.28,-41.94,0.3198,0.6607,25.0,DISTRACTED
11:34:50,0.4258,138.15,63.62,-43.53,0.2646,0.5787,25.0,DISTRACTED
11:34:50,0.4229,139.09,65.11,-41.16,0.3256,0.6539,25.0,DISTRACTED
11:34:50,0.4434,137.79,64.53,-42.82,0.2891,0.6553,25.0,DISTRACTED
11:34:50,0.4195,138.21,65.20,-42.43,0.2905,0.6652,25.0,DISTRACTED
11:34:50,0.4232,137.35,64.98,-43.95,0.2467,0.6700,25.0,DISTRACTED
11:34:50,0.4180,139.04,65.34,-42.05,0.2771,0.6781,25.0,DISTRACTED
11:34:50,0.4491,137.38,64.59,-43.49,0.2649,0.6630,25.0,DISTRACTED
11:34:50,0.4203,137.89,64.96,-42.66,0.2756,0.6720,25.0,DISTRACTED
11:34:50,0.4219,137.96,64.10,-41.95,0.2697,0.6627,25.0,DISTRACTED
11:34:50,0.4072,137.74,63.89,-42.43,0.2863,0.6293,25.0,DISTRACTED
11:34:50,0.4067,137.91,63.87,-42.21,0.3049,0.6669,25.0,DISTRACTED
11:34:50,0.4027,138.52,65.30,-42.47,0.3199,0.6709,25.0,DISTRACTED
11:34:50,0.4130,137.22,63.69,-43.03,0.3096,0.6395,25.0,DISTRACTED
11:34:50,0.4195,137.86,65.09,-42.82,0.2831,0.6690,25.0,DISTRACTED
11:34:50,0.4098,137.48,63.88,-43.18,0.2960,0.6531,25.0,DISTRACTED
11:34:50,0.4047,137.60,64.36,-43.19,0.2604,0.6640,25.0,DISTRACTED
11:34:50,0.2759,138.67,64.33,-41.01,0.2593,0.7606,21.6,DISTRACTED
11:34:50,0.2724,138.95,63.74,-40.89,0.2915,0.7127,21.0,DISTRACTED
11:34:50,0.2720,138.54,63.44,-41.54,0.2895,0.7232,21.0,DISTRACTED
11:34:50,0.3127,139.45,63.38,-40.85,0.3165,0.7013,25.0,DISTRACTED
11:34:50,0.3700,138.81,64.31,-41.88,0.3024,0.6574,25.0,DISTRACTED
11:34:50,0.3688,137.80,64.31,-42.95,0.2945,0.6664,25.0,DISTRACTED
11:34:50,0.4076,138.23,64.06,-41.36,0.3202,0.6697,25.0,DISTRACTED
11:34:50,0.3813,138.48,63.79,-41.37,0.3003,0.6610,25.0,DISTRACTED
11:34:50,0.3700,137.70,63.10,-41.46,0.2835,0.6520,25.0,DISTRACTED
11:34:50,0.3913,138.35,64.10,-41.77,0.3164,0.6608,25.0,DISTRACTED
11:34:50,0.3686,137.74,63.07,-41.63,0.2704,0.6611,25.0,DISTRACTED
11:34:50,0.4023,138.17,64.47,-41.95,0.3391,0.6679,25.0,DISTRACTED
11:34:50,0.3988,138.28,63.47,-41.22,0.2835,0.6662,25.0,DISTRACTED
11:34:50,0.3933,138.41,63.38,-41.47,0.3077,0.6603,25.0,DISTRACTED
11:34:50,0.3884,138.20,63.96,-41.71,0.2997,0.6618,25.0,DISTRACTED
11:34:51,0.3942,138.37,63.44,-41.16,0.3108,0.6642,25.0,DISTRACTED
11:34:51,0.3846,138.06,63.42,-41.91,0.2947,0.6611,25.0,DISTRACTED
11:34:51,0.3898,138.19,64.02,-42.31,0.3277,0.6830,25.0,DISTRACTED
11:34:51,0.3725,138.26,63.08,-41.63,0.2589,0.6764,25.0,DISTRACTED
11:34:51,0.3734,139.01,63.44,-41.56,0.3305,0.6687,25.0,DISTRACTED
11:34:51,0.4048,138.02,62.06,-41.91,0.2876,0.6557,25.0,DISTRACTED
11:34:51,0.4077,138.88,63.57,-41.86,0.3315,0.6787,25.0,DISTRACTED
11:34:51,0.3993,138.02,62.22,-42.17,0.2923,0.6294,25.0,DISTRACTED
11:34:51,0.3915,138.87,63.48,-41.97,0.3197,0.6781,25.0,DISTRACTED
11:34:51,0.3213,139.44,62.51,-38.31,0.2724,0.7213,25.0,DISTRACTED
11:34:51,0.2596,140.13,61.98,-40.02,0.2845,0.7471,19.1,DISTRACTED
11:34:51,0.2632,140.27,61.57,-40.11,0.3202,0.7449,19.6,DISTRACTED
11:34:51,0.2592,140.56,61.69,-40.25,0.3294,0.7307,19.0,DISTRACTED
11:34:51,0.2701,140.20,61.94,-40.07,0.3212,0.7474,20.7,DISTRACTED
11:34:51,0.3317,140.28,62.01,-40.20,0.3032,0.6498,25.0,DISTRACTED
11:34:51,0.3411,140.36,62.22,-40.09,0.2913,0.6614,25.0,DISTRACTED
11:34:51,0.3527,138.90,62.74,-41.64,0.3118,0.6736,25.0,DISTRACTED
11:34:51,0.3519,138.25,62.40,-42.30,0.2718,0.6725,25.0,DISTRACTED
11:34:51,0.3545,139.32,62.54,-41.18,0.3206,0.6813,25.0,DISTRACTED
11:34:51,0.3668,138.61,62.54,-41.50,0.2516,0.6729,25.0,DISTRACTED
11:34:51,0.3609,139.72,62.22,-41.13,0.3211,0.6664,25.0,DISTRACTED
11:34:51,0.3715,139.10,62.21,-41.05,0.2631,0.6687,25.0,DISTRACTED
11:34:51,0.3733,139.43,62.33,-41.32,0.2457,0.6617,25.0,DISTRACTED
11:34:51,0.3699,139.23,62.06,-41.06,0.2604,0.6639,25.0,DISTRACTED
11:34:51,0.3800,139.29,62.49,-41.09,0.2549,0.6603,25.0,DISTRACTED
11:34:51,0.3407,139.27,62.06,-42.05,0.2519,0.6611,25.0,DISTRACTED
11:34:51,0.3521,139.10,62.11,-41.74,0.2456,0.6621,25.0,DISTRACTED
11:34:51,0.3528,139.08,62.13,-41.78,0.2459,0.6630,25.0,DISTRACTED
11:34:51,0.3527,139.13,62.16,-41.78,0.2460,0.6638,25.0,DISTRACTED
11:34:51,0.3767,139.96,62.31,-40.33,0.2405,0.6619,25.0,DISTRACTED
11:34:51,0.3788,139.80,61.87,-40.88,0.2504,0.6632,25.0,DISTRACTED
11:34:51,0.3804,139.84,62.71,-40.68,0.3353,0.6794,25.0,DISTRACTED
11:34:51,0.3740,139.80,62.16,-40.90,0.2672,0.6743,25.0,DISTRACTED
11:34:51,0.3797,140.14,62.67,-40.40,0.2758,0.6709,25.0,DISTRACTED
11:34:51,0.3643,139.39,62.35,-41.14,0.2530,0.6703,25.0,DISTRACTED
11:34:51,0.3878,141.06,63.11,-40.56,0.3269,0.6867,25.0,DISTRACTED
11:34:51,0.3658,139.84,62.25,-42.17,0.2414,0.6838,25.0,DISTRACTED
11:34:51,0.3835,141.65,62.32,-40.59,0.2992,0.6766,25.0,DISTRACTED
11:34:51,0.3868,141.60,62.66,-41.82,0.2446,0.6697,25.0,DISTRACTED
11:34:51,0.3823,140.86,62.42,-43.11,0.2539,0.6703,25.0,DISTRACTED
11:34:52,0.3862,140.80,62.51,-43.40,0.2544,0.6704,25.0,DISTRACTED
11:34:52,0.3945,142.22,62.75,-42.28,0.2739,0.6862,25.0,DISTRACTED
11:34:52,0.3781,143.13,62.69,-41.68,0.2951,0.6972,25.0,DISTRACTED
11:34:52,0.3885,142.55,63.23,-41.73,0.3078,0.6886,25.0,DISTRACTED
11:34:52,0.3935,142.51,63.23,-41.93,0.3079,0.6891,25.0,DISTRACTED
11:34:52,0.3610,144.05,62.07,-42.57,0.2463,0.6885,25.0,DISTRACTED
11:34:52,0.3942,143.51,62.69,-41.79,0.3150,0.7168,25.0,DISTRACTED
11:34:52,0.3709,143.68,62.37,-42.84,0.2602,0.7074,25.0,DISTRACTED
